source,content,sentiment
twitter,"ددلاینش دیشب بوده از من😂
من اگه هنر داشتم همونو می‌نوشتم",neu
twitter,"میگن غروب جمعه دلگیره؛😪
اما فکر کن به
غروب جمعه‌ای که
🌸 توی حرم قدم می‌زنی...🤩

غروب جمعه‌ای که
🌱 هوای صحن رو نفس می‌کشی؛
همون لحظه‌های ناب که
با دیدن آسمون
سمت گنبد،
به یاد خورشید پشت ابر، میگی:
#اللهم_عجل_لوليك_الفرج",pos
twitter,"✅ آموزش پاکسازی خودکار آیفون یا آیپد پس از ۱۰ بار ورود رمز اشتباه
هشتگ: #موبایل
هشتگ: #آی_او_اس #iOS #آیپد #iPad #آیفون #iPhone #اپل #Apple #حریم_خصوصی #هک #امنیت
🔗",neu
twitter,امیدوارم که اینطور نباشه ولی حق :))),pos
twitter,گم نکنید و این حرفا🦦,neu
twitter,ی فیلمی هست ک پستونک شیشه شیر دهنمه با دندون نگه داشتم و شیشه بهش اویزون وسط خونه رژه میرم به راستی قبدور و کیوت بودم:)))))),neu
twitter,این عکسو چون خیلی دوس دارم علاوه بر اینستاگرام اینجا هم میذارم,pos
twitter,مورد داشتیم از رفقا، وقتی میرفت سر کار باباش میرفت نون تازه می‌گرفت که تنها با خیال راحت بخوره 😂,neu
twitter,گفتن سخته ، اونام که گفتن پشیمونن,neg
twitter,دلم پارتی ای که آخر شب کفشم پامو تیکه پاره کنه میخواد :'(,neu
twitter,"دانش آموز بودن دو حالت داره 
یا ۸ ما ریلکس همه چیز به یه ورته و اون یه ماه امتحانا دهنت سرویس میشه تهشم برای معدل ۱۸ اشک شوق میریزی
یا اینکه اون ۸ ما دهن خودتو سرویس میکنی تا اون یه ماه امتحانا خیالت راحت باشه و اخرشم برای معدل ۱۹.۹۸ خودتو فهش میدی که معلوم نیست کجا گند زدم",neg
twitter,"در انتخابات شرکت می‌کنم اما در انتصابات، نه؛ واضح‌تر از این؟
#رای_بی_رای",neg
twitter,"حمایت از عقلانیت سیاسی و طرد افراط گرایی
حمایت از توسعه اصلاحات و جمهوریت و شایسته سالاری و شفافیت
حمایت از تجارت جهانی و مبادلات بین المللی
تداوم رشد صادرات غیر نفتی 
تداوم کاهش کسری تجاری
تداوم انقلاب کشاورزی
تداوم انقلاب صنایع 
تداوم انقلاب انرژی
تداوم انقلاب بهداشت و درمان",neu
twitter,حاجی این بازی های تیم ملی والیبال تو چه تورنومنتیه؟ بازی بعدی با کیه,neu
twitter,کسایی که نمی‌ذارن مکالمه تموم شه خیلی جذابن.,pos
twitter,همچین فرقی هم نمیکنن با هم,neu
twitter,با این وضع روز اول اخراجین😂,neu
twitter,"عقل ندارین راحتن ملت
حالا تو ی نود بفرس برا من",neu
twitter,"فیلتر نیست گلم .
کیفیت عکس پایین بود از اپ رمینی استفاده کردم",pos
twitter,امیدوارم که فیک باشه😂,neu
twitter,والا ما هم دهه هشتادی هستیم ولی از این چرت و پرتا نمی‌ذاریم,neu
twitter,این جدید بود😂😂😂,pos
twitter,"وزیر اقتصاد شما، طیب‌نیا نهادهای تحت نظارت رهبری رو مجبور کرد بعد از چهار دهه وارد بازی پرداخت مالیات بشن.
#روحانی_متشکریم",neu
twitter,"ما که نداریم 
نمی‌دونم",neu
twitter,"کی گفته
اباز ساخت پیشران و رادیو دارو گرفته تا تصفیه آب کاربرد داره در بحث تصفیه آب به شدت ارزان قیمت و مقرون بصرفت.
خودت لطف کن ی سرچی کن بحون",neu
twitter,"آخرین رئیس جمهور منتخب، متشکریم که ۸ سال در بد ترین شرایط های ممکن و با تمام بد شانسی ها و شعبان بی مخ های داخلی و خودی و خارجی...مملکت را مدیریت کردید.
#روحانی_متشکریم",neg
twitter,"میدونستین اگه قیچی از دست ارایشگر بیفته چه اتفاقی میفته؟؟ 
هیچی کونش پارس باید بره یکی دیگه بخره",neg
twitter,چرا بدو بغلم,pos
twitter,"خانم دکتر 
با این که از دیدن این تصاویر حالم بد میشه ولی قبلا هم خدمت جنابعالی عرض کردم یکی از کارهای بسیار خوبی که متخصصین می تونن انجام بدن همین اطلاعرسانی ها و تذکرات بسیار ارزنده هست

احسنت بر شما خواهر محترم",pos
twitter,"می روی و دل اگر زنده بمــانم با توست
ور نمانــم همه جا روح و روانم با توست

چون چراغی که فرا راه تو سوزد همه شب
به سلامت برو ای دوست که جانم با توست...

#حسین_منزوی",pos
twitter,بچه‌ها؛ آی‌دی کلاب‌هاوس اگه دارین بذارین. بلکه‌م تو این روزا چهار کلمه از رفقا شنیدیم دلمون باز شد.,neu
twitter,با منی که الان پیتزا خونگی با کالباس خونگی درست کردم دارم میخورم، از این ترکیب دلبرانه سخن نگو 😂,pos
twitter,"دوستم تو اخلاق گند خودتو با دخترای مهربون مقایسه میکنی؟ 
نصف ناشناسای تو‌رو من خودم فحش مینویسم",neg
twitter,باید بلد باشم که یاد بدم,neu
twitter,"#دولتِ_سلام 
قاضی زاده هاشمی،امروز در اولین اجرای رسمی خود در شبکه یـک سیـما حرف دل مردم را زد.
از دولت سوسیالیسم دهه۶۰ گفت تا دولت سرمایه داری۳۰سال اخیر...
پیشنهاد می کنم،که ازفایل ضبط شده استفاده بفرمایید.
#نسل_تحول
#انتخاب_درست_کار_درست",pos
twitter,خیلی خوبه دریا این خیلی عالیه گریه نکن فدات شم الان باید خوشحال باشی,pos
twitter,"عزیزم
بمونید برا هم 💜
زود خوب میشی جان دلم وقتی مامان هست",pos
twitter,دیدم ی چیزی راجع به من نوشت ولی سریع بلاک کرد متوجه نشدم چی گفت 😅,neu
twitter,"*یادمان شهدای گمنام*

پاسخ های انتخاباتی توسط قرآن کریم:

1️⃣چرا رای بدهیم؟
✅ جواب: ""ان الله لا یغیر ما بقوم حتی یغیروا ما بانفسهم""
خدا سرنوشت قومی را تغییر نمی‌دهد مگر زمانی که خودشان تصمیم بگیرند که سرنوشتشان را تغییر دهند.
#سید_محرومان_سلام 
#سید_ابراهیم_رئیسی",neu
twitter,"نه جون ت
مرسی ک به دانشم افزودی دابش",pos
twitter,نه بابا. شوته. جواب‌های قبلیش درباره دخترش و اینا هم سوژه بود,neu
twitter,"کاش امار فردا تشکیل نشه 
کاش بتونم این هفته کلا لایف استایلمو یهویی عوض کنم",neu
twitter,"من به جز ایران عشقی اختیار نکردم 
یک روز بخاطرش باید تا أخرین نفسم بجنگم",pos
twitter,"منسوب به حشر
سخت مایل به عمل جنسی",neu
twitter,"نامه معاونت نیروی انسانی #سپاه به مدیرکل #انتخابات #شورای_نگهبان 

رجل سیاسی طبق قانون جدید شورا #۴سال می باشد ولی ایشان ۵/۵ ارائه داده اند ولی متاسفانه #رجل_سیاسی بودن ایشون از نظر شورای نگهبان اثبات نشده است.
#سعید_محمد 
#انتخابات۱۴۰۰",neu
twitter,طرفداران جلیلی انچنان مهارتی در اختلاف افکنی و دشمن تراشی دارند که به زودی از این دو راهی درمیای,neg
twitter,"اگه سیاسی توییت نمی‌کنم،نه اینکه تحلیلی ندارم، نه اینکه نمی‌دونم چه خبره 
انتخابم اینه که در دنیای روانشناسی غرق باشم و یک تسهیل‌گر فقط",neu
twitter,ببین من که نمیگم نیست،هممون میدونیم در چه وضعیتی هستیم،هممون داریم عذاب میکشیم..فقط میگم باید راه و روش درست رو بریم،تا بتونیم به مردم بفهمونیم این راه،راه نجاتِ,neg
twitter,"سگ سیاه افسردگی از دیروز افتاده روم و البته خیلی از اضطراب بهتره. 

#بنده_شاکر_خدا",neg
twitter,تو کرمانشاه,neu
twitter,کاش یه منبع تمام نشدنی بستنی داشتم🥺,neu
twitter,این که کار همیشگیمه 😂,neu
twitter,"به خودشون میگن یک شهر
عیزم یک شهر لیتوعه
یک شهر مید عین چاینا؟؟؟😂😂😂😂",neu
twitter,"از نظر مالی خوبه. البته تهرانو نمی‌دونم.
ولی خودم اصلا انتظار صاحب خونه و ماشین بودنو ندارم از کسی و نپرسیدم تا حالا.
فقط بتونه یه زندگی معمولی رو بچرخونه.",neu
twitter,وقتی یکطرفه با کشور کمونیست #چین  لغو روادید میکنن، نتیجه میشه داستان همین مرتیکه چینی با #دخترای_ایرانی که بخاطر بی ارزش بودن #ریال هر غلطی دلشون بخواد میکنن!#چینی,neg
twitter,جالبه که منم عنم گرفت🤢🤮,neg
twitter,روزی که دیگ پولامو در راه درس و کنکور خرج نکنم ب همتون شیرینی میدم😭😒,neg
twitter,یهویی بیاد جور شه یهویی هم ازهم میپاشه,neg
twitter,به چه قیمتی ؟؟؟؟,neu
twitter,کاش به فکر سلامتی خودشون باشن، برای مسئولین که اهمیتی نداره!,neu
twitter,"جو عمومی که اوایل سال گذشته رخ‌داده بود قطعا متاثر از نوسانات بود،
دلار و بورس به نوسان افتاده بودن ،

بانک‌ها حاضر به تمدید سپرده‌ها با نرخ‌های بالا نبودند، 

پروپاگاندای دولتی‌ها هم بود و این بود که هیجان به کف جامعه رسید و ...",neu
twitter,😂😂😂😂درود برتو مادر من که کلا ول کن نیست تا میام بحث کنم میگه سرم درد گرفت,pos
twitter,"جزجیمس😂😂😂
خب حالا درسته با همه شیپا اوکیم..😂
ولی تو دوتا گروهام یه شیپ اول دارم که یکیشون باهمدیگه اهنگ خوندن🧍🏻‍♀️",neu
twitter,دانشجوها رو هم شامل میشه؟ 🙇,neu
twitter,"به احترام خون شهدا رای میدهیم ....
#انتخابات۱۴۰۰",pos
twitter,بعد هم موضوع فقط حجاب نیست حجاب مقدمه هستش وقتی حجاب در جامعه از بین رفت یه عده میان میگن کی گفته کاباره و مشروب حرومه و... و این جوری جامعه جوونای فعلی که الان در ربا دارن غرق میشن  با سرعت بیشتری در زنا غرق میشن و اینطوری جوونا از مسائل اصلی جامعه پرت میشن,neg
twitter,"#سید_ابراهیم_رئیسی: هفتاد درصد ظرفیت‌های اقتصادی کشور غیر فعال است.
رأی به رئيسی آخرین ضربه مهلک بر استکبار جهانی است.

قرار نبود که از آمدن به میان مردم واهمه داشته باشیم.

قرار نبود که از درد مردم بی خبر باشیم.

#سید_محرومان_سلام",neg
twitter,"وزارت امور خارجه دولت آینده اگر واقعا ضد فساد و انقلابیه، درخواست دیپورت فرزندان و نوه‌های همه مسئولین فعلی و سابق که خارج از کشورن رو بده و همه رو برگردونه.
نمیشه ما شرایط رو تحمل کنیم و بابا ننه‌های اینا، پول مملکت رو بدن به طوله‌هاشون تو خارج و تو رفاه کوفت کنن.",neg
twitter,ما دخترا هم دیدیم واسه همو هم مالیدیم تازه نرم ترم هست:)),neu
twitter,"ایول 

خواستم بگم اگه نسبتا یهوییه 5K دویدن خیلی واقع‌بینانه نیست و ممکنه اذیت بشی که هیچی دیگه =))",neu
twitter,پکول تا پکول است مسعودوف هم پکول به سر ميکد وه ناکمورا هم ناکمورا قهرمان باز سازى و مسعودوف قهرمان فرانسويها و روسها به خاطر بربادى,neu
twitter,روزماله نگار طبیعه که دلش تنگ بشه,neu
twitter,"گفتی که پس از سیاه، رنگی نبوَد
پس موی سیاه من چرا گشت سفید؟",neu
twitter,به جای بدبخت کردن جوونا بشین درستو بخون😂😂😂,neg
twitter,این داستان ایلان ماسک و ارز دیجیتال :)),neu
twitter,خستگی و ناامیدی از تلاش بی‌ثمر,neg
twitter,اون فک میکنه من یه عوضیم چه فایده ای داره,neg
twitter,میگم این پروفایلمو عوض کردم بدتر شده؟,neu
twitter,عضو مؤسس جمعیت حمایت از مردم فلسطین هستید !؟ همین موضوع باعث تثبیت صلاحیت شما شده است,pos
twitter,"مرسی😂❤
این خواننده‌های جدید حس خوبی بهم نمی‌دن. من خیلی به شعراشون دقت می‌کنم برام مهمه معنی داشته باشن ولی اکثراً ندارن🤦🏻‍♀️🤦🏻‍♀️",neu
twitter,بابا این شماهارو ایسگا کرده گوشی نگرفته:((((((,neu
twitter,چرااا خدایی تو هر خونه ای از میلیاردرش گرفته تا عادی میری همینا دقیقا تکرار میشه 😂😂,neu
twitter,از بس بیزیم بابا لطیف آدام ده، من معمولا بو ایشی گورممزدیم😂,pos
twitter,باسواد کسی ست که بتواند از خوانده‌ها و دانسته‌های خود تغییری در زندگی خود ایجاد کند.این چهارمین تعریف سواد ست که توسط یونسکو رسماً اعلام می‌شود.با تعریف جدیدی که یونسکو ارائه داده باسوادی توانایی تغییرست و باسواد کسی است که بتواند با آموخته‌هایش،تغییری در زندگی خود ایجاد کند.,neu
twitter,"یه سوال
چای کله مورچه ای با چه موادی پرس میشه که در دمای 100 درجه از هم وا نمیره؟
کلی عرض میکنم ، لطفا"" مصرف نکنید",neu
twitter,مگه دلتون رو به همین چیزا خوش کنید,neu
twitter,ایوان تو چی؟ :),neu
twitter,این زندگی یه مرگ به ما بدهکاره.,neg
twitter,امیدوارم در دولت بعدی نمایندگان مجلس به ویژه نمایندگان شهرستان ها از دولت سهم خواهی پست و مقام برای اقارب و طرفداران شان نکنند البته از دولت بعدی هم انتظار باج دهی به مجلس نداریم. انشاالله,pos
twitter,لامصب کف پاهامون اتیش میگرف 🤣چقد نون پنیر سبزی دادن ما خوردیم تو عمومی تازه🤣🤣,neu
twitter,"من به خاطر این خانم خلبان شدم اگه درست راهنمایی می‌کرد منو فتوشاپ کار باید می شدم، لامصب مسیر زندگیم عوض شد.
#گلرخ 
#golrokhbano",neu
twitter,تجربم این بوده ک یکی ک یبار رفته مطمعن باش بازم میره پس نگو این دفه برگرده درست میشه,neg
twitter,"واکنش مردم به کسانی که هشتگ  #روحانی_متشکریم میزنند
:)))))))",pos
twitter,میای با من ازدواج کنی؟ قول میدم زن خوبی برات باشم.. :),pos
twitter,"ببین من به دو نکته دست یافتم
 اگه با حال خوب شرکت رو ترک کنم کیفیت شبم بهتره
وقتی هم که شب برای خودم برنامه دارم مثل فیلم و کتاب و خوراکی و درست کردن و اینا حالم بهتره",neu
twitter,میخوام بگیرم بخوابم از الان بیدار بودنم هیچ چیز مثبتی نداره واسم ولی خب خوابم نمیبره,neu
twitter,ولی شما بدون اینکه توی کافه کار کنی میتونی توی هر کافه ای که رفتی از همین دیالوگ استفاده کنی😂,neu
twitter,"اون چشاش 
چیزیه که ثانیه به ثانیه نابودم می‌کنهههه(""
هقققق

#EXO_EPISODE02 
#XIUMIN_Targeted",neg
twitter,"میدونم.
ما با دخترم شرط کردیم هر قصه ۲۵۰۰ بهش میدم.
یه عالمه کتاب خونده و ۱۰۰ تومن گرفته.
امروز ۶۵ تومنشو داد، بازم کتاب خرید.
دخترم عاشق کتابه.
منتهی تمام سال تحصیلی با بدبختی رفت سمت کتاباش.",pos
twitter,"تو قوانین خود توییتر که سرچ میکنی زده دو تا بیشتر بهتره استفاده نشه 
#DONT_FIGHT_THE_FEELING
EXO_EPISODE02
#XIUMIN_Targeted",neu
twitter,خودم یکی از اون یه میلیون‌تا نبودم؟,neu
twitter,به به,pos
twitter,خوبم جگر تو چطوری,pos
twitter,"میگم کلیم کاشانی تو خیلی از ابیاتش داره ماسمالی میکنه
اینم نمونش",neu
twitter,آخ آخ امان از گشنگيه بعد مسواك,neg
twitter,دوست بابا و خانومش اومدن کانادا ویزیت. براشون خونه گرفتیم.گفتم تازه رسیدن خسته ان. حال رستوران رفتن ندارن. براشون دو سه وعده غذا پختم بردیم براشون. یه آخر هفته ام بردیمشون این ور اون ور. امروز گفت: هیچ وقت، هیچ وقت مزه غذایی که آوردی ما در اوج خستگی خوردیم و بیهوش شدیم یادم نمیره,neu
twitter,منابع آب شیرین در دسترس شون هم قابل مقایسه نیست انصافا,neu
twitter,"دوره ی زمانی عجیبیه
نه خودم و نه هیچ کدوم از کسایی که دوسشون دارم خیلی حالمون خوب نیس
یه مشکلی وجود داره",neg
twitter,من بحثم خانمها بود که به خاطر بدحجابی ۴٢ سال کتک خوردند و شلاق خوردند و جریمه شدند. ولی‌ پلیس ایران هم در اعتراضات بد نبود فقط به سر شلیک نکرد به پاهاشون هم زد.,neg
twitter,از فاز رأی بی رأی به سمت حمایت از #رئیسی گرایش پیدا کردید :)),neu
twitter,"امیدوارم بتونه تیم و جمع کنه واقعا
البته نبود یه پاسور خوب شدیدا حس میشه تو تیم که سعید خوب شه اوضاع بهتر میشه",pos
twitter,"دادم امروز
امد گفت ببخشید گرفتار سخت دارم  
چند بار تکرار شده میدونم که مشکلات داره ولی برای من اون دختر اشوبه",neg
twitter,"لنتی این ژانر رو من میخواستم فتحش کنم
چند روز پیشم به ذهنم خطور کرد",neu
twitter,نمیدونم تو خواب خون دماغ شده بودم انگاری🥺🥺,neu
twitter,انسان‌های جهان می‌تونن به دو دسته‌ی «اون‌هایی که همیشه ساعت‌مچی دست می‌کنن» و «بقیه» تقسیم بشن.,neu
twitter,غذاها و خوراکی‌های خونه مامان‌بزرگا همیشه چند لول خوشمزه‌تر از جاهای دیگس.,pos
twitter,"یعنی چی؟ یعنی قاطبه فرهنگ استخدام اینجوریه: نیرویی که متخصص باشه و بتونه پروژه انجام بده!

ولی چیزی که تو کف لازمه: فرد متخصص باهوشی که بتونه مسائل رو تیمی حل کنه!

بیشترِ نیروی کار خودشون رو برای نوع اول تمرین و پرورش دادند! چرا؟ بخاطر ویژگی‌های تقاضا

اینو بهش میگن حباب!",neu
twitter,همه چی همینه، برای مثال نوشابه ای که دو سال پیش می‌گرفتم ٣لیر الان شده ٧ لیر,neu
twitter,ولی اونی که گفته بهتر بودن یه چیز ربطی به گرون تر بودنش نداره، قطعا دروغ گفته.,neg
twitter,"میخوام با امیر خلوت دیست کنم راجب سایت بِت : 
چسبیدی به کون ما لقمه بگیری ها 
 
تو دیگه تو هیچ چیزی حتی هنر بحث نکن 
برو همون اگه یه روزت بخون",neg
twitter,اینایی که تو این شرایط، که قوه ی مجریه رو مطلقا از دست رای مردم دارن در میارن، اینجا مجیز نظام رو میگن فازشون چیه؟‌,neu
twitter,بنگتن زندگی رو از هممون گرفتن بخدا=),neu
twitter,"از هيچ بودن 
غمگين و خستم",neg
twitter,"نازم به چَشم یار که تیر نگاه را

بیجا هدر نکرد و به قلبم نشانه زد...

🖋 #اخوان_ثالث",neu
twitter,من هم با شما هم عقیده ام پس #رای_میدهم,pos
twitter,"کلا اطلاعاتت اشتباه، نیروگاه بوشهر در سال ۹۰ تکمیل شد.
طبق طرح احمدی قرار بود خودمون مستقل ۸ تا نیروگاه بسازیم که تولید برق بالا ببریم که روحانی اجرا نکرد، احتمالا اون ۸ تا رو با بوشهر اشتباه گرفتین",neu
twitter,وی الان در روستاس قصد هم ندارد برود شهر😌,neu
twitter,به من میگن تخص نباش انگار به اب میگن خیس نباش😏😕,neu
twitter,"عموم امروز داشت دعوتم میکرد برم خونه شون ، گفتم که فعلا امتحان دارم و نمیشه
یهو برداشت گفت:”این میل خودته که مجبوری بیای”😂
هیچی دیگه. دارم میرم...",neu
twitter,نفرمایید، نه عذرخواهی لازمه ‌و نه قصدم اینه که صحبت به عذرخواهی بکشه، فقط به نظرم گاهی لازمه به کلیشه‌ها از سمت دیگه ای نگاه کرد.,pos
twitter,شما چرا انقدر دلبری آخههههه 😍😍😍😍😍😍😍,pos
twitter,شاید باورتون نشه ولی من از تموم شدن لایو تا الان این عکسو دارم ماچ ماچی میکنم,pos
twitter,فقط علت اصرار به این نمایش ها رو نمیدونم ... ؟!,neu
twitter,لطفا چند دلیل بیارید تا به شخص دیگری رای بدهیم؟,neu
twitter,حوصله زیرنویس خوندن هم ندارم,neg
twitter,اها فهمیدم شخصیت چاقو به دست وحشی دوست داری 😂🏃,pos
twitter,میدونم با ایشون هم میشه مقایسه کرد(: اما شهید بهشتی خیلی برنامه‌ریزی دقیقی داشتن حتی روی لیوان آبشون ساعت نوشته بودن برا همین با اقای جلیلی مقایسه میکنم و عکس از ایشون نداشتم عکس شهیدباهنر رو گذاشتم😄,neu
twitter,"نتیجه اش میشه مار 
یه ادم خطرناک و اب زیر کاه",neg
twitter,چرا یه فرد بالغ باید مجبور بشه این کصشرارو امتحان بده,neg
twitter,"مال مام عیییین همینه,فک کنم اکتیو کرمی با عطر گل های یاس یا بهاری هس.اون روز ریختم کف دستم داداشمو صدا زدم,ازش پرسیدم این شبیه چیه 😂😂😂😂
اینجوری شد رفت",neu
twitter,این دلقک رو فارس سالهاست علم کرده و در مواقع لزوم اسم اصلاحات رو تو کلیه مراسم جا می کنه,neg
twitter,نه تو که از خودمونی😒😒😒,neu
twitter,"نه‌ واقعاً.
یه بار زندگی می‌کنی.",neu
twitter,خوب بود میگفتی والا به خدا داره تابستون میادو هوا گرمه عالم وآدم کفشای باز میپوشن پاهاشون نفس بکشه ،توجه رو میخوان چه کار آخه😕😕😕,neu
twitter,اول دبیرستان بودم ولی قد و هیکلم مثل بچه های کلاس پنجمی  یه مسیر نسبتا طولانی رو تو ظهر مجبور شدم پیاده برم یه پدوفیلی تا سر کوچه با ماشین دنبالم اومد بعد مثلا خانواده من به عنوان آموزش بهم گفته بودن ساکت باش و اصلا عکس العمل نشون نده وگرنه میگن حتما خودش می‌خواد دنبالش کنن😐😐😐,neu
twitter,این بشر حتی تو خواب حس خوبشو انتقال میده منم تو خوابم دیدمش وقتی دستمو گرفت تمام حس حال و خوب و انرژی های مثبت حس کردم دریافت کردم :),pos
twitter,تو که راست میگی ولی کیر کل لاین تو اول آخر خالی بند😉,neg
twitter,"بیاین بزنین تو سرم ریت کرد
ᴍ  
ᴋ  
ʟ",neu
twitter,"فرجام دیکتاتورها کمابیش شبیه هم است. خامنه‌ای در روزهای واپسین تکیه‌ زدن  بر اریکه‌ی قدرت، مسیری را می‌پیماید که «پدر تاجدار»! پیش از او پیموده بود. شاه در ۱۱اسفند۵۳ حزب دولتی خود موسوم به حزب رستاخیز را تشکیل داد و باقی احزاب غیر ممنوع آن روزگار را منحل کرد.

#راى_من_سرنگونى",neg
twitter,"خب کی بریم از اون ۴خونه ها استفاده کنیم ؟
 بیا‌میخوام واسه شاهد تورم ببرم",neu
twitter,"❓ | ورنر:
💬 | ازپلیکوئتا: «من همیشه سعی کرده‌ام به او کمک کنم. ما انسانیم و در زمان‌هایی که همه چیز به وفق ما پیش نمی‌رود، ممکن است آسیب ببینیم. همیشه گلزنی مهاجمان به چشم آمده اما او همیشه برای تیم جنگیده و نقش پررنگی در کمک به گلزنی داشته است.»",pos
twitter,خدا به داد اونایی برسه که با تو همکلام میشن زبون ادمیزاد نمیفهمی,neg
twitter,از همین تریبون کیر نداشتم تو همه ادما,neg
twitter,"هنوز ٢۴ساعت نشده ریلیز شده.
کامبک هم نیست!=)
👑",neu
twitter,همه جا پرچم ایران را برافراشته میکنیم و بزودی به یاری اهورامزدا امپراطوری ایران رو احیا می کنیم .,pos
twitter,همیشه مخالف چیزیه که بهش اصرار داری,neu
twitter,سلام حاجی ببخشید یه سوال دارم,neu
twitter,مثل اینکه از چندروز بعد منع تردد بین استانی شروع میشه، اینا هم دارن میرن جا بگیرن😁,neu
twitter,غفور که خوبه موسوی ریده,neg
twitter,تازه رابطه ها و پاس کردن های بیرون کلاس که بماند,neu
twitter,دیشب تو برنامه کلمه این حرفو زد,neu
twitter,قشنگ منی تو 💜💜💜,pos
twitter,خیلی دلتنگتم ملعون، خبر مرگت چرا نمیای پیش ما؟,neg
twitter,"حالا نگید ""سوسکه از دیوار بالا میرفت، مامانش میگفت قربون دست پای بلوریت برم.""...😄
ولی خدا لعنت کنه آموزش و پرورشو...
یه هفته س مدرسه ش تموم شده، به اندازه ۱۰۰ هزار تومن کتاب قصه خوند و امروز که با باباش رفتیم هایپراستار، ۶۵ تومنشو دوباره کتاب خرید که بخونه.🙃🙂",neu
twitter,"مثل چیپسه یعنی؟🤩
انتظار طعم خوشمزه البته از این بار‌ها نباید داشت متاسفانه😂",pos
twitter,"به عنوان کسی که سال ها کلاس رفته بهت افتخار میکنم
از منم بهتر کشیدی:)",pos
twitter,یک دنیا سپاس گذار از کوت کردنت.امیدوارم جبران محبتتو بکنم 🌹🌹🌹💖💖💖,pos
twitter,میگه : نکنه به ترنسا میگین احترام بزاریم یعنی سیاه پوستا رو هم ادم حساب کنیم,neu
twitter,یه مسافرتم نمیذاری بریم,neg
twitter,"اداره کردن اگه اینجوری باشه
من پنج تا کشور رو همزمان اداره می کردم
به هیچ یک از وعده هاش عمل نکرد
که هیچ، گاها برعکس گفته هاش هم عمل کرد
اصلا جای تشکر وجود نداره میلاد جان
بر فرض اگر هم به هر دلیلی نمیذاشتن
 حداقل میتونست با مردم رو راست باشه",neu
twitter,"به کاندیدهای انقلابی به عنوان یک شهروند خیلی خیلی عادی  توصیه می‌کنم برای جلو گیری ازفساد لطفا و خواهشاً، برای افراد «پست خوب» پیدا نکنید، بلکه برای پست‌ها افراد امین و خوب پیدا کنید.

#انتخابات۱۴۰۰",neu
twitter,دلیلشو بگو چرا خودتو میگیری,neu
twitter,ما هم دوست داشتیم 🚶🏻‍♂️🚶🏻‍♂️,pos
twitter,تقریبا برای خودمون تبدیل به شادی می‌کنیمش.,pos
twitter,تو فقط بیا غلط املایی منو بگیر,neu
twitter,بزرگان اصلاحات منتظر نتایج نظرسنجی ها میمانند. اگر مشارکت بالای 50درصد برآورد شود، توصیه به حضور خواهند کرد.,neu
twitter,احتمال اینکه یه شهاب سنگ بیاد بخوره تو فرق سرت بیشتر اینه,neg
twitter,میدونم الکی میگی ولی پورتفوتو قبل ریزش و بعد ریزش برام بفرست ببینم کدوم سهما سی درصد هم افت نکردن,neu
twitter,"کدام یک از نامزهای #انتخابات۱۴۰۰ برنامه اقتصادی تدوین شده ای دارند که با معرفی تیم اقتصادی شان ،به جمعی از اقتصاددانان همسو و غیر همسو جهت بررسی و اظهار نظر ارائه داده باشند؟

اگر سراغ دارید معرفی کنید.
اگر هم نداریم و انجام نداده اند ، که ""هیچ""!
یعنی حرفهاشون مفته!",neg
twitter,با تمام وجود میفهمم چی میگی,pos
twitter,از شیرز برگشتم و تنها چیزی که کم بود جای خالیش کنارم بود,neg
twitter,من هنوز از این عکسا بیرون نکشیدم,neu
twitter,با وایتکس بشور,neu
twitter,صفحه حوادث ، مهتاب جون… چرا خو زن :(,neg
twitter,وای نارنجیه که 🥺🔥,pos
twitter,"توصیه من به کنکوری های عزیز:
اینایی که میگن کنکور هیچ تاثیری تو آینده ات نداره و هیچ اهمیتی نداره بلاک کنید. شما نمیدونید چرا بلاک کردید ولی اونا میدونن چرا بلاک شدن.",neu
twitter,"میگه فلانی تو کلاپ هاوس چقد آهسته میحرفه....
گفتم چُس کلاسیِ جدید افغانهاست, نمیدونم ازکجا یاد گرفتن",neu
twitter,بله ما خیلی باادبیم پرسپولیس هم قهرمان آسیا شده,pos
twitter,اسرائیل قلدر نیست. سال‌هاست قلدری‌اش تمام شده. الان با یک بچه‌کش طرفیم. شما هم بنایی ندارید به آنچه گفتم توجه کنید که چطور رژیم صهیونیستی با فرار از همکاری با کمیسیون بررسی جرایم جنگی دروغ بودن ادعاهایش در مورد سپر انسانی را ثابت کرد.,neg
twitter,"امروز یه ذره راجع به NFTها خوندم و تا حدودی باهاش آشنا شدم. و با استناد به عبارت ""دیگی که برای من نجوشه بذار سر سگ توش بجوشه"" به علاوه این حقیقت که حرفه من دوزار نخواهد ارزید😬 به ضرس قاطع می‌تونم بگم از آینده جهان متنفرم! 👿",neg
twitter,نه عزیزم شما همون لیاقتت دروغ شنیدنه  خوش باش  تازه واردی که 😁,neu
twitter,"نخند زشته دختر
تو چون با شخصیتی ارزشمند تری",pos
twitter,"سیاست دولت‌مردان غرب، همان سیاست استعمار انگلستان است. چونکه انگلیس هنوز هم تا اندازه‌ای ارباب دنیا است.
صهیونیسم و اسرائیل و آمریکا و بهائی و حجتی و وهابی و .... فراماسون و ... همه ابزارهای انگلستان هستند.

برانداز های ایرانی هم ابزاری دیگر",neu
twitter,از توعه قرنطینه آرمی بهترم 😕😕,neu
